ChronicFactKey,LocationKey,YearKey,IndicatorKey,StratificationKey,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit
83086,31,2,138,1,6.1000,6.1000,3.6000,10.0000
83087,1,2,56,1,9.5000,9.5000,5.7000,15.5000
83088,12,2,80,1,47.9000,47.9000,47.0000,48.9000
83089,39,2,131,1,40.8000,40.8000,27.6000,55.4000
83090,54,2,47,1,49.0000,49.0000,,
83091,53,2,150,1,67.8000,67.8000,55.4000,80.3000
83092,53,2,131,1,43.8000,43.8000,30.9000,57.6000
83093,12,2,169,1,2.6000,2.6000,1.9000,3.6000
83094,54,2,150,1,34.3000,34.3000,22.0000,51.1000
83095,1,2,155,1,11.7000,11.7000,7.2000,18.4000
83096,39,2,86,1,48.7000,48.7000,32.8000,65.0000
83097,53,2,190,1,48.5000,48.5000,33.8000,67.5000
83098,31,2,142,1,54.6000,54.6000,39.5000,73.5000
83099,1,2,172,1,17.9000,17.9000,11.4000,27.1000
83100,42,2,110,1,23.0000,23.0000,,
83101,42,2,150,1,34.3000,34.3000,27.9000,40.7000
83102,54,2,199,1,91.3000,91.3000,78.0000,96.9000
83103,39,2,77,1,22.3000,22.3000,12.0000,37.5000
83104,1,2,38,1,80.7000,80.7000,70.3000,88.1000
83105,1,2,201,1,15.2000,15.2000,13.8000,16.8000
83106,39,2,10,1,6.9000,6.9000,1.7000,23.9000
83107,42,2,75,1,22.5000,22.5000,18.2000,26.8000
83108,1,2,118,1,22.7000,22.7000,14.7000,33.5000
83109,12,2,141,1,5.4000,5.4000,4.7000,6.1000
83110,12,2,62,1,2.3000,2.3000,2.0000,2.5000
83111,31,2,81,1,41.0000,41.0000,,
83112,42,2,58,1,15.3000,15.3000,8.5000,26.0000
83113,39,2,136,1,22.7000,22.7000,12.4000,37.8000
83114,12,2,140,1,13.9000,13.9000,10.4000,18.4000
83115,54,2,108,1,29.5000,29.5000,19.5000,43.0000
83116,1,2,154,1,10.3000,10.3000,4.2000,23.1000
83117,42,2,201,1,19.6000,19.6000,16.8000,22.8000
83118,54,2,10,1,4.9000,4.9000,1.0000,21.8000
83119,4,2,49,1,10.2000,10.2000,7.4000,14.0000
83120,47,2,92,1,50.0000,50.0000,,
83121,36,2,140,1,13.9000,13.9000,8.7000,21.5000
83122,12,2,68,1,.8000,.8000,.5000,1.3000
83123,47,2,104,1,13.7000,13.7000,6.5000,26.6000
83124,4,2,117,1,33.6000,33.6000,28.7000,39.0000
83125,10,2,83,1,13.3000,13.3000,6.4000,25.6000
83126,4,2,96,1,1.4000,1.4000,1.0000,1.9000
83127,36,2,12,1,90.5000,90.5000,75.3000,96.8000
83128,47,2,203,1,8.3000,8.3000,3.5000,18.4000
83129,4,2,47,1,415.0000,415.0000,,
83130,4,2,180,1,56.6000,56.6000,41.1000,70.9000
83131,36,2,56,1,11.9000,11.9000,6.9000,19.6000
83132,4,2,120,1,53.0000,53.0000,47.3000,58.6000
83133,36,2,5,1,24.1000,24.1000,19.6000,28.6000
83134,36,2,100,1,5.2000,5.2000,3.0000,9.0000
83135,36,2,133,1,7.0000,7.0000,4.3000,11.4000
83136,12,2,133,1,4.6000,4.6000,3.0000,7.1000
83137,36,2,6,1,8.7000,8.7000,5.3000,13.7000
83138,47,2,13,1,91.9000,91.9000,82.8000,96.4000
83139,10,2,150,1,35.7000,35.7000,21.5000,55.8000
83140,36,2,68,1,.0000,.0000,,
83141,4,2,202,1,6.8000,6.8000,4.4000,10.2000
83142,4,2,40,1,74.3000,74.3000,69.9000,78.3000
83143,36,2,99,1,7.5000,7.5000,4.2000,13.0000
83144,4,2,195,1,11.8000,11.8000,8.9000,15.5000
83145,10,2,118,1,15.9000,15.9000,9.1000,26.4000
83146,36,2,136,1,23.0000,23.0000,16.1000,31.9000
83147,4,2,179,1,33.0000,33.0000,,
83148,31,2,75,1,19.2000,19.2000,12.4000,28.4000
83149,12,2,70,1,5.0000,5.0000,2.9000,8.5000
83150,42,2,12,1,97.9000,97.9000,93.4000,99.4000
83151,9,2,55,1,7.6000,7.6000,5.2000,10.8000
83152,2,2,154,1,4.3000,4.3000,.9000,17.3000
83153,50,2,12,1,95.0000,95.0000,90.7000,97.4000
83154,45,2,80,1,57.0000,57.0000,42.5000,74.7000
83155,50,2,70,1,4.2000,4.2000,1.2000,13.7000
83156,2,2,10,1,5.6000,5.6000,2.5000,12.1000
83157,49,2,70,1,6.6000,6.6000,4.6000,9.5000
83158,9,2,86,1,26.9000,26.9000,21.3000,33.3000
83159,50,2,142,1,38.6000,38.6000,34.2000,43.0000
83160,49,2,86,1,28.9000,28.9000,12.2000,54.1000
83161,9,2,153,1,26.5000,26.5000,18.2000,36.9000
83162,50,2,122,1,3.5000,3.5000,2.9000,4.2000
83163,9,2,167,1,309.0000,309.0000,,
83164,9,2,82,1,6.1000,6.1000,3.7000,9.8000
83165,45,2,26,1,75.4000,75.4000,60.2000,86.1000
83166,9,2,62,1,2.1000,2.1000,1.5000,2.7000
83167,2,2,76,1,73.4000,73.4000,47.0000,109.2000
83168,9,2,78,1,41.2000,41.2000,35.9000,46.5000
83169,25,2,154,1,3.4000,3.4000,.5000,21.4000
83170,50,2,86,1,31.2000,31.2000,24.9000,38.2000
83171,48,2,140,1,13.4000,13.4000,7.1000,23.7000
83172,44,2,110,1,23.0000,23.0000,,
83173,50,2,27,1,4.3000,4.3000,3.0000,5.9000
83174,50,2,13,1,95.6000,95.6000,91.5000,97.8000
83175,44,2,38,1,70.0000,70.0000,57.4000,80.2000
83176,44,2,10,1,9.6000,9.6000,2.5000,30.9000
83177,44,2,142,1,42.4000,42.4000,33.5000,53.0000
83178,44,2,199,1,91.4000,91.4000,83.4000,95.8000
83179,50,2,81,1,306.0000,306.0000,,
83180,9,2,29,1,3.6000,3.6000,2.2000,5.9000
83181,9,2,117,1,32.5000,32.5000,26.8000,38.8000
83182,9,2,7,1,42.0000,42.0000,25.9000,60.0000
83183,49,2,94,1,13.4000,13.4000,3.9000,37.0000
83184,4,2,83,1,15.6000,15.6000,11.0000,21.7000
83185,10,2,188,1,29.2000,29.2000,19.5000,41.2000
83186,4,2,108,1,34.8000,34.8000,30.5000,39.2000
83187,4,2,190,1,42.2000,42.2000,34.1000,50.2000
83188,10,2,80,1,24.5000,24.5000,15.0000,37.8000
83189,4,2,8,1,71.5000,71.5000,55.8000,83.3000
83190,36,2,160,1,10.4000,10.4000,6.1000,17.2000
83191,4,2,174,1,55.3000,55.3000,49.7000,60.8000
83192,36,2,77,1,27.6000,27.6000,20.2000,36.6000
83193,12,2,201,1,15.5000,15.5000,15.1000,15.9000
83194,4,2,58,1,21.7000,21.7000,17.9000,26.0000
83195,36,2,120,1,53.5000,53.5000,44.1000,62.6000
83196,36,2,10,1,5.4000,5.4000,3.2000,9.1000
83197,4,2,26,1,71.4000,71.4000,66.5000,75.8000
83198,4,2,9,1,4.4000,4.4000,2.6000,7.3000
83199,4,2,51,1,12.1000,12.1000,9.2000,15.8000
83200,4,2,160,1,10.1000,10.1000,7.4000,13.7000
83201,5,2,70,1,5.0000,5.0000,3.5000,7.0000
83202,10,2,199,1,94.9000,94.9000,89.4000,97.6000
83203,47,2,167,1,37.0000,37.0000,,
83204,4,2,201,1,11.1000,11.1000,9.7000,12.8000
83205,12,2,26,1,74.1000,74.1000,72.3000,75.8000
83206,4,2,65,1,54.7000,54.7000,49.2000,60.1000
83207,10,2,77,1,24.0000,24.0000,15.2000,35.8000
83208,47,2,38,1,82.2000,82.2000,70.1000,90.1000
83209,36,2,144,1,20.1000,20.1000,13.6000,28.7000
83210,4,2,153,1,19.0000,19.0000,10.8000,31.2000
83211,36,2,194,1,88.3000,88.3000,72.7000,95.6000
83212,4,2,110,1,47.0000,47.0000,,
83213,4,2,118,1,20.9000,20.9000,16.6000,26.0000
83214,4,2,12,1,97.4000,97.4000,93.2000,99.0000
83215,10,2,76,1,46.5000,46.5000,32.9000,63.9000
83216,36,2,121,1,22.3000,22.3000,15.9000,30.3000
83217,47,2,5,1,42.5000,42.5000,29.4000,59.4000
83218,36,2,122,1,2.7000,2.7000,2.1000,3.4000
83219,36,2,145,1,52.0000,52.0000,,
83220,36,2,13,1,93.8000,93.8000,79.6000,98.3000
83221,4,2,94,1,20.4000,20.4000,15.0000,27.0000
83222,36,2,76,1,54.3000,54.3000,48.3000,60.3000
83223,42,2,93,1,14.8000,14.8000,9.4000,22.2000
83224,31,2,199,1,88.0000,88.0000,79.1000,93.5000
83225,12,2,92,1,9281.0000,9281.0000,,
83226,54,2,122,1,3.9000,3.9000,2.1000,6.9000
83227,1,2,185,1,74.5000,74.5000,69.1000,79.9000
83228,12,2,47,1,14925.0000,14925.0000,,
83229,53,2,65,1,65.4000,65.4000,51.9000,76.8000
83230,1,2,117,1,34.2000,34.2000,25.4000,44.2000
83231,54,2,140,1,13.9000,13.9000,5.6000,30.6000
83232,12,2,61,1,.8000,.8000,.7000,.9000
83233,53,2,94,1,19.5000,19.5000,15.9000,23.6000
83234,1,2,150,1,44.1000,44.1000,40.0000,48.3000
83235,31,2,47,1,69.0000,69.0000,,
83236,54,2,201,1,15.1000,15.1000,11.1000,20.3000
83237,1,2,203,1,5.7000,5.7000,2.6000,12.2000
83238,12,2,130,1,151.0000,151.0000,,
83239,53,2,75,1,36.7000,36.7000,28.8000,46.2000
83240,53,2,81,1,118.0000,118.0000,,
83241,1,2,32,1,84.4000,84.4000,65.3000,94.0000
83242,42,2,136,1,25.2000,25.2000,15.9000,37.5000
83243,53,2,78,1,58.1000,58.1000,40.3000,81.3000
83244,53,2,68,1,1.8000,1.8000,.8000,4.0000
83245,54,2,185,1,68.8000,68.8000,50.2000,92.0000
83246,1,2,144,1,22.0000,22.0000,17.1000,27.7000
83247,53,2,62,1,2.0000,2.0000,.9000,3.2000
83248,42,2,174,1,55.5000,55.5000,43.6000,66.8000
83249,42,2,199,1,91.8000,91.8000,88.7000,94.1000
83250,14,2,83,1,12.7000,12.7000,5.9000,25.1000
83251,1,2,179,1,40.0000,40.0000,,
83252,1,2,10,1,4.9000,4.9000,.8000,23.8000
83253,12,2,93,1,23.1000,23.1000,22.0000,24.2000
83254,31,2,70,1,2.1000,2.1000,.2000,16.0000
83255,53,2,122,1,3.7000,3.7000,2.3000,6.1000
83256,42,2,122,1,4.0000,4.0000,3.0000,5.3000
83257,42,2,104,1,10.4000,10.4000,5.6000,18.5000
83258,1,2,70,1,6.6000,6.6000,1.8000,21.5000
83259,12,2,179,1,683.0000,683.0000,,
83260,1,2,77,1,33.3000,33.3000,24.1000,44.1000
83261,1,2,136,1,19.0000,19.0000,12.0000,28.6000
83262,39,2,140,1,20.8000,20.8000,11.8000,34.1000
83263,12,2,5,1,29.3000,29.3000,28.5000,30.1000
83264,12,2,145,1,3353.0000,3353.0000,,
83265,39,2,104,1,16.9000,16.9000,8.4000,31.0000
83266,12,2,48,1,22.4000,22.4000,11.2000,40.0000
83267,1,2,133,1,15.9000,15.9000,6.5000,34.1000
83268,39,2,194,1,99.2000,99.2000,96.5000,99.8000
83269,42,2,36,1,20.6000,20.6000,14.3000,28.7000
83270,1,2,152,1,1.7000,1.7000,.8000,2.6000
83271,53,2,86,1,46.7000,46.7000,41.9000,51.6000
83272,53,2,76,1,49.8000,49.8000,40.5000,60.7000
83273,42,2,77,1,22.9000,22.9000,13.6000,35.9000
83274,9,2,185,1,98.8000,98.8000,94.1000,103.6000
83275,48,2,122,1,2.6000,2.6000,1.9000,3.6000
83276,45,2,188,1,30.6000,30.6000,20.1000,43.5000
83277,2,2,70,1,2.1000,2.1000,.6000,7.3000
83278,9,2,143,1,61.0000,61.0000,49.7000,71.2000
83279,44,2,167,1,75.0000,75.0000,,
83280,32,2,138,1,1.4000,1.4000,.3000,6.9000
83281,48,2,167,1,67.0000,67.0000,,
83282,1,2,138,1,2.2000,2.2000,.3000,13.9000
83283,42,2,70,1,4.4000,4.4000,1.0000,17.6000
83284,42,2,140,1,10.6000,10.6000,5.3000,20.0000
83285,53,2,188,1,22.2000,22.2000,13.2000,35.0000
83286,1,2,78,1,49.1000,49.1000,41.4000,56.7000
83287,1,2,119,1,9.9000,9.9000,5.3000,17.8000
83288,42,2,65,1,34.4000,34.4000,24.5000,45.8000
83289,1,2,143,1,65.8000,65.8000,54.7000,75.4000
83290,42,2,151,1,19.6000,19.6000,11.1000,32.1000
83291,53,2,194,1,92.0000,92.0000,88.6000,94.4000
83292,1,2,50,1,7.4000,7.4000,4.1000,12.9000
83293,53,2,151,1,20.4000,20.4000,11.1000,34.3000
83294,12,2,105,1,3.4000,3.4000,3.1000,3.7000
83295,54,2,92,1,27.0000,27.0000,,
83296,31,2,76,1,53.0000,53.0000,41.3000,67.1000
83297,31,2,140,1,13.2000,13.2000,6.3000,25.6000
83298,54,2,133,1,8.7000,8.7000,2.5000,26.0000
83299,9,2,53,1,15.0000,15.0000,10.9000,20.2000
83300,9,2,105,1,2.1000,2.1000,1.5000,2.9000
83301,48,2,108,1,27.2000,27.2000,21.9000,33.6000
83302,2,2,104,1,16.4000,16.4000,9.4000,27.2000
83303,45,2,140,1,16.1000,16.1000,7.8000,30.3000
83304,49,2,68,1,.0000,.0000,,
83305,9,2,194,1,94.5000,94.5000,90.4000,96.9000
83306,9,2,119,1,10.7000,10.7000,7.9000,14.5000
83307,44,2,134,1,18.3000,18.3000,10.4000,30.2000
83308,48,2,81,1,63.0000,63.0000,,
83309,9,2,58,1,21.0000,21.0000,16.4000,26.4000
83310,50,2,179,1,37.0000,37.0000,,
83311,9,2,174,1,37.8000,37.8000,32.0000,44.0000
83312,50,2,110,1,46.0000,46.0000,,
83313,48,2,76,1,46.1000,46.1000,38.7000,53.5000
83314,2,2,133,1,11.7000,11.7000,6.8000,19.4000
83315,45,2,120,1,41.4000,41.4000,26.6000,58.0000
83316,44,2,201,1,14.6000,14.6000,12.1000,17.6000
83317,49,2,99,1,.0000,.0000,,
83318,31,2,150,1,51.1000,51.1000,36.1000,70.1000
83319,12,2,27,1,3.6000,3.6000,3.3000,3.9000
83320,42,2,144,1,21.4000,21.4000,13.4000,32.4000
83321,39,2,76,1,58.0000,58.0000,36.4000,87.8000
83322,12,2,78,1,52.5000,52.5000,50.7000,54.3000
83323,42,2,186,1,22.8000,22.8000,13.9000,35.0000
83324,1,2,49,1,7.6000,7.6000,4.4000,12.9000
83325,42,2,26,1,73.1000,73.1000,62.1000,81.9000
83326,53,2,5,1,45.1000,45.1000,35.2000,56.9000
83327,39,2,154,1,5.0000,5.0000,1.2000,18.9000
83328,54,2,116,1,28.3000,28.3000,17.3000,42.8000
83329,12,2,159,1,1.5000,1.5000,1.3000,2.1000
83330,54,2,138,1,8.7000,8.7000,2.2000,28.5000
83331,53,2,199,1,92.4000,92.4000,86.9000,95.7000
83332,42,2,118,1,21.3000,21.3000,12.1000,34.8000
83333,54,2,203,1,5.0000,5.0000,1.0000,20.8000
83334,31,2,154,1,3.3000,3.3000,.4000,23.3000
83335,42,2,119,1,14.9000,14.9000,8.5000,24.9000
83336,42,2,134,1,22.2000,22.2000,12.6000,36.2000
83337,12,2,191,1,23.4000,23.4000,12.7000,39.1000
83338,31,2,104,1,4.8000,4.8000,1.3000,16.6000
83339,42,2,185,1,79.2000,79.2000,69.3000,89.0000
83340,39,2,31,1,22.1000,22.1000,12.0000,37.3000
83341,31,2,133,1,2.8000,2.8000,.7000,10.0000
83342,12,2,144,1,26.4000,26.4000,25.1000,27.6000
83343,39,2,203,1,15.4000,15.4000,7.6000,28.5000
83344,53,2,116,1,49.7000,49.7000,39.4000,60.0000
83345,12,2,152,1,1.6000,1.6000,1.4000,1.8000
83346,1,2,65,1,53.8000,53.8000,42.9000,64.4000
83347,14,2,86,1,19.4000,19.4000,10.8000,32.4000
83348,31,2,167,1,25.0000,25.0000,,
83349,42,2,117,1,33.3000,33.3000,23.2000,45.2000
83350,12,2,171,1,.8000,.8000,.6000,.9000
83351,39,2,58,1,15.2000,15.2000,8.7000,25.2000
83352,1,2,80,1,32.3000,32.3000,29.4000,35.2000
83353,42,2,203,1,10.1000,10.1000,5.5000,17.9000
83354,53,2,6,1,15.4000,15.4000,8.5000,26.3000
83355,42,2,94,1,17.0000,17.0000,7.2000,34.9000
83356,53,2,142,1,29.5000,29.5000,21.8000,39.0000
83357,42,2,142,1,41.8000,41.8000,34.7000,48.9000
83358,1,2,140,1,15.9000,15.9000,7.3000,31.2000
83359,1,2,58,1,18.3000,18.3000,11.9000,27.2000
83360,39,2,40,1,85.9000,85.9000,74.3000,92.8000
83361,42,2,76,1,54.9000,54.9000,48.2000,61.6000
83362,1,2,104,1,9.0000,9.0000,3.2000,22.8000
83363,12,2,94,1,18.8000,18.8000,16.5000,21.3000
83364,1,2,134,1,19.6000,19.6000,13.2000,28.2000
83365,39,2,38,1,82.6000,82.6000,68.0000,91.4000
83366,42,2,154,1,.8000,.8000,.1000,5.8000
83367,12,2,16,1,136.0000,136.0000,,
83368,1,2,27,1,2.7000,2.7000,2.0000,3.7000
83369,42,2,5,1,32.7000,32.7000,26.4000,39.1000
83370,12,2,178,1,7.0000,7.0000,5.9000,8.2000
83371,39,2,201,1,11.0000,11.0000,7.7000,15.5000
83372,53,2,196,1,15.7000,15.7000,8.6000,27.1000
83373,1,2,40,1,75.1000,75.1000,66.7000,81.9000
83374,39,2,13,1,95.3000,95.3000,82.3000,98.9000
83375,31,2,201,1,15.2000,15.2000,11.6000,19.7000
83376,12,2,95,1,2.5000,2.5000,2.2000,2.8000
83377,1,2,161,1,8.7000,8.7000,5.0000,14.5000
83378,42,2,120,1,35.5000,35.5000,25.6000,46.9000
83379,31,2,38,1,84.6000,84.6000,72.3000,92.1000
83380,12,2,185,1,79.2000,79.2000,77.9000,80.5000
83381,47,2,12,1,89.2000,89.2000,80.4000,94.4000
83382,36,2,199,1,94.0000,94.0000,90.6000,96.2000
83383,36,2,81,1,147.0000,147.0000,,
83384,36,2,83,1,18.9000,18.9000,8.8000,36.0000
83385,36,2,78,1,33.6000,33.6000,25.0000,44.3000
83386,4,2,97,1,3.9000,3.9000,2.3000,6.5000
83387,10,2,12,1,82.5000,82.5000,60.5000,93.5000
83388,4,2,151,1,11.8000,11.8000,8.8000,15.7000
83389,47,2,122,1,2.4000,2.4000,1.4000,4.1000
83390,5,2,119,1,18.2000,18.2000,15.3000,21.6000
83391,47,2,140,1,16.5000,16.5000,10.2000,25.7000
83392,47,2,68,1,4.0000,4.0000,1.3000,11.9000
83393,36,2,47,1,314.0000,314.0000,,
83394,4,2,82,1,5.1000,5.1000,3.3000,7.8000
83395,10,2,65,1,53.0000,53.0000,41.3000,64.4000
83396,4,2,55,1,9.7000,9.7000,7.1000,13.2000
83397,36,2,116,1,36.9000,36.9000,29.8000,44.6000
83398,4,2,81,1,340.0000,340.0000,,
83399,4,2,72,1,63.5000,63.5000,45.8000,78.2000
83400,4,2,155,1,11.7000,11.7000,8.6000,15.6000
83401,36,2,201,1,11.3000,11.3000,9.8000,13.0000
83402,36,2,203,1,7.8000,7.8000,4.0000,14.8000
83403,10,2,117,1,31.0000,31.0000,21.0000,43.2000
83404,10,2,6,1,16.0000,16.0000,8.9000,27.0000
83405,12,2,84,1,28.5000,28.5000,24.1000,33.2000
83406,4,2,131,1,57.5000,57.5000,52.1000,62.7000
83407,36,2,53,1,11.1000,11.1000,6.8000,17.5000
83408,4,2,92,1,248.0000,248.0000,,
83409,36,2,92,1,180.0000,180.0000,,
83410,36,2,188,1,29.4000,29.4000,21.4000,38.9000
83411,12,2,203,1,13.0000,13.0000,9.5000,17.5000
83412,12,2,199,1,93.7000,93.7000,93.2000,94.2000
83413,47,2,116,1,33.6000,33.6000,23.1000,46.1000
83414,10,2,194,1,89.9000,89.9000,78.1000,95.7000
83415,4,2,64,1,8.9000,8.9000,6.3000,12.4000
83416,12,2,120,1,51.7000,51.7000,49.6000,53.9000
83417,4,2,106,1,24.9000,24.9000,13.9000,40.4000
83418,4,2,136,1,19.2000,19.2000,15.1000,23.9000
83419,12,2,13,1,93.0000,93.0000,91.2000,94.5000
83420,4,2,99,1,8.6000,8.6000,6.0000,12.0000
83421,47,2,100,1,11.0000,11.0000,4.6000,24.1000
83422,10,2,96,1,1.8000,1.8000,.7000,2.8000
83423,36,2,31,1,27.5000,27.5000,20.1000,36.3000
83424,10,2,13,1,80.0000,80.0000,58.1000,92.0000
83425,4,2,68,1,1.0000,1.0000,.3000,4.0000
83426,12,2,122,1,3.5000,3.5000,3.3000,3.6000
83427,4,2,36,1,9.5000,9.5000,6.6000,13.4000
83428,4,2,27,1,4.6000,4.6000,3.2000,6.5000
83429,4,2,63,1,5.7000,5.7000,3.8000,8.6000
83430,4,2,116,1,33.4000,33.4000,29.1000,37.9000
83431,4,2,144,1,22.7000,22.7000,16.6000,30.2000
83432,47,2,150,1,82.3000,82.3000,63.1000,105.5000
83433,47,2,119,1,17.1000,17.1000,6.1000,39.4000
83434,10,2,167,1,21.0000,21.0000,,
83435,10,2,75,1,25.7000,25.7000,15.9000,39.3000
83436,4,2,150,1,53.7000,53.7000,47.9000,59.4000
83437,47,2,142,1,58.7000,58.7000,43.0000,78.3000
83438,4,2,143,1,55.8000,55.8000,45.3000,65.7000
83439,36,2,117,1,34.6000,34.6000,26.5000,43.7000
83440,36,2,142,1,36.3000,36.3000,30.8000,41.7000
83441,42,2,31,1,22.8000,22.8000,13.6000,35.7000
83442,1,2,151,1,6.8000,6.8000,3.9000,11.7000
83443,53,2,83,1,16.3000,16.3000,12.9000,20.5000
83444,39,2,94,1,13.3000,13.3000,5.8000,27.7000
83445,42,2,100,1,8.1000,8.1000,3.7000,16.8000
83446,53,2,31,1,20.7000,20.7000,12.2000,32.9000
83447,54,2,81,1,26.0000,26.0000,,
83448,53,2,108,1,25.7000,25.7000,19.1000,33.7000
83449,12,2,96,1,1.6000,1.6000,1.4000,1.8000
83450,42,2,10,1,1.0000,1.0000,.1000,6.6000
83451,39,2,117,1,39.8000,39.8000,25.4000,56.2000
83452,12,2,167,1,5495.0000,5495.0000,,
83453,54,2,154,1,.0000,.0000,.0000,.0000
83454,12,2,76,1,78.9000,78.9000,77.7000,80.2000
83455,31,2,92,1,48.0000,48.0000,,
83456,42,2,92,1,140.0000,140.0000,,
83457,39,2,150,1,79.5000,79.5000,47.9000,124.2000
83458,42,2,81,1,115.0000,115.0000,,
83459,39,2,174,1,39.3000,39.3000,25.7000,54.7000
83460,1,2,190,1,33.7000,33.7000,28.7000,38.8000
83461,39,2,80,1,52.7000,52.7000,32.2000,81.5000
83462,12,2,189,1,2.3000,2.3000,1.7000,3.1000
83463,42,2,167,1,106.0000,106.0000,,
83464,42,2,40,1,77.1000,77.1000,68.2000,84.0000
83465,39,2,68,1,.0000,.0000,,
83466,53,2,121,1,20.0000,20.0000,12.0000,31.6000
83467,1,2,53,1,12.6000,12.6000,7.9000,19.5000
83468,1,2,131,1,42.0000,42.0000,33.0000,51.6000
83469,31,2,119,1,16.2000,16.2000,10.0000,25.4000
83470,53,2,117,1,37.2000,37.2000,25.6000,50.5000
83471,12,2,83,1,17.8000,17.8000,15.6000,20.3000
83472,31,2,10,1,4.0000,4.0000,.7000,19.4000
83473,53,2,195,1,10.0000,10.0000,5.5000,17.3000
83474,42,2,83,1,13.0000,13.0000,4.9000,30.3000
83475,1,2,121,1,18.1000,18.1000,11.8000,26.7000
83476,53,2,95,1,2.1000,2.1000,.9000,3.4000
83477,53,2,136,1,19.8000,19.8000,11.6000,31.8000
83478,31,2,185,1,82.4000,82.4000,63.3000,105.4000
83479,1,2,25,1,12.5000,12.5000,7.9000,19.3000
83480,1,2,75,1,19.1000,19.1000,16.8000,21.3000
83481,42,2,108,1,29.7000,29.7000,24.8000,34.6000
83482,42,2,68,1,.0000,.0000,,
83483,53,2,92,1,51.0000,51.0000,,
83484,31,2,108,1,36.9000,36.9000,27.2000,48.9000
83485,1,2,199,1,93.8000,93.8000,91.8000,95.3000
83486,1,2,76,1,54.5000,54.5000,50.7000,58.3000
83487,1,2,47,1,794.0000,794.0000,,
83488,53,2,120,1,65.6000,65.6000,52.0000,77.1000
83489,53,2,77,1,20.7000,20.7000,12.2000,32.9000
83490,53,2,80,1,59.4000,59.4000,48.7000,70.1000
83491,1,2,174,1,37.4000,37.4000,28.7000,46.9000
83492,42,2,56,1,16.6000,16.6000,11.0000,24.2000
83493,36,2,131,1,42.4000,42.4000,34.4000,50.8000
83494,12,2,119,1,15.3000,15.3000,12.2000,19.1000
83495,10,2,174,1,38.0000,38.0000,27.8000,49.3000
83496,4,2,167,1,202.0000,202.0000,,
83497,10,2,68,1,5.8000,5.8000,.8000,30.8000
83498,12,2,38,1,82.8000,82.8000,77.7000,86.9000
83499,4,2,77,1,28.5000,28.5000,23.8000,33.6000
83500,36,2,185,1,65.5000,65.5000,58.1000,72.9000
83501,10,2,5,1,39.1000,39.1000,23.9000,60.4000
83502,36,2,40,1,81.5000,81.5000,75.0000,86.7000
83503,36,2,70,1,6.7000,6.7000,3.3000,13.2000
83504,10,2,47,1,38.0000,38.0000,,
83505,4,2,32,1,71.4000,71.4000,61.7000,79.5000
83506,4,2,13,1,98.1000,98.1000,94.3000,99.4000
83507,4,2,145,1,106.0000,106.0000,,
83508,4,2,127,1,4.8000,4.8000,3.0000,7.8000
83509,47,2,83,1,16.2000,16.2000,9.4000,26.7000
83510,4,2,78,1,50.2000,50.2000,40.6000,59.9000
83511,4,2,125,1,16.7000,16.7000,9.1000,28.9000
83512,4,2,86,1,42.4000,42.4000,35.3000,49.8000
83513,36,2,108,1,31.1000,31.1000,26.6000,35.7000
83514,12,2,65,1,52.8000,52.8000,50.5000,55.0000
83515,47,2,194,1,96.3000,96.3000,86.6000,99.0000
83516,4,2,75,1,28.4000,28.4000,24.5000,32.3000
83517,4,2,80,1,47.8000,47.8000,42.7000,52.9000
83518,42,2,121,1,27.1000,27.1000,17.2000,40.1000
83519,1,2,110,1,74.0000,74.0000,,
83520,48,2,194,9,90.9000,90.9000,83.8000,95.1000
83521,20,2,119,9,21.1000,21.1000,14.0000,30.6000
83522,46,2,138,9,6.0000,6.0000,3.2000,10.9000
83523,55,2,58,9,17.3000,17.3000,11.0000,26.2000
83524,40,2,20,9,4912.0000,4912.0000,,
83525,55,2,121,9,18.3000,18.3000,10.1000,31.0000
83526,46,2,12,9,93.8000,93.8000,84.4000,97.7000
83527,41,2,97,9,3.3000,3.3000,2.1000,5.3000
83528,41,2,152,9,2.9000,2.9000,2.3000,3.5000
83529,20,2,62,9,3.9000,3.9000,2.3000,5.6000
83530,41,2,196,9,35.9000,35.9000,32.0000,40.1000
83531,46,2,70,9,13.8000,13.8000,9.0000,20.6000
83532,41,2,10,9,8.6000,8.6000,6.9000,10.7000
83533,30,2,127,9,7.7000,7.7000,5.8000,10.3000
83534,33,2,151,9,13.2000,13.2000,7.9000,21.1000
83535,30,2,130,9,34.0000,34.0000,,
83536,34,2,25,9,10.5000,10.5000,7.5000,14.5000
83537,34,2,185,9,236.1000,236.1000,191.4000,280.8000
83538,28,2,123,9,72.9000,72.9000,57.6000,84.2000
83539,28,2,119,9,24.9000,24.9000,19.0000,31.9000
83540,28,2,96,9,2.1000,2.1000,1.3000,2.8000
83541,13,2,160,9,16.0000,16.0000,13.8000,18.4000
83542,29,2,114,9,32.9000,32.9000,24.6000,42.4000
83543,29,2,99,9,11.6000,11.6000,8.9000,15.0000
83544,29,2,201,9,34.3000,34.3000,31.7000,37.0000
83545,30,2,159,9,1.6000,1.6000,1.2000,2.0000
83546,34,2,194,9,98.2000,98.2000,94.0000,99.5000
83547,13,2,38,9,78.3000,78.3000,72.8000,82.9000
83548,28,2,120,9,39.5000,39.5000,32.9000,46.6000
83549,34,2,159,9,2.4000,2.4000,1.7000,3.3000
